Unnamed: 0,text,place,uri,collector,area,lat,lon,normtext
101766,Πήε τσ' η γρζά στ' άλας,Σκύρος,http://hdl.handle.net/20.500.11853/195518,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Πήε τσ' η γρζά στ' άλας
101728,"Παναθεμα π' δούλεψε τα τρία τα Σαββάτα, το Κρζατ'νό, Τερ'νό τσαί τ' Αη – Θοδώρου",Σκύρος,http://hdl.handle.net/20.500.11853/247732,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Παναθεμα π' δούλεψε τα τρία τα Σαββάτα, το Κρζατ'νό, Τερ'νό τσαί τ' Αη – Θοδώρου"
101975,Τα κακά της τσ' λιάς το κρασί τα βγάνει,Σκύρος,http://hdl.handle.net/20.500.11853/237455,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τα κακά της τσ' λιάς το κρασί τα βγάνει
101205,"Θες, δε θες, γάϊδαρε, πιε νερό",Σκύρος,http://hdl.handle.net/20.500.11853/214464,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Θες, δε θες, γάϊδαρε, πιε νερό"
101302,"Κατσή δωρζά, - κατζή πετρζα!",Σκύρος,http://hdl.handle.net/20.500.11853/195730,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Κατσή δωρζά, - κατζή πετρζα!"
101050,"Έναι δα, μαμ! Τσαι νάνι",Σκύρος,http://hdl.handle.net/20.500.11853/214397,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Έναι δα, μαμ! Τσαι νάνι"
101712,Πάει φιρί φιρί να πνιγεί,Σκύρος,http://hdl.handle.net/20.500.11853/214446,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Πάει φιρί φιρί να πνιγεί
100957,Δε νογά να δέσει το βρατσί του,Σκύρος,http://hdl.handle.net/20.500.11853/237692,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Δε νογά να δέσει το βρατσί του
101443,"Μόνε δίψα η γιαυλή σου, όξου νερό μή χύνεις",Σκύρος,http://hdl.handle.net/20.500.11853/195579,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Μόνε δίψα η γιαυλή σου, όξου νερό μή χύνεις"
100703,"Άρες μάρες, κουκουνάρες – τσαί σωρέ παλαβομάρες",Σκύρος,http://hdl.handle.net/20.500.11853/195214,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Άρες μάρες, κουκουνάρες – τσαί σωρέ παλαβομάρες"
101936,Τ' άσπρα κατεβάζουν τ' άστρα!,Σκύρος,http://hdl.handle.net/20.500.11853/195256,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τ' άσπρα κατεβάζουν τ' άστρα!
101650,"Όπου τσυν' γα δυό λαγούς, χάνει τσαί τον ένα νάνει τσαί τον άλλε",Σκύρος,http://hdl.handle.net/20.500.11853/195609,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όπου τσυν' γα δυό λαγούς, χάνει τσαί τον ένα νάνει τσαί τον άλλε"
101084,Έρθαν τ΄άγρζα να βγάλ΄νε τα ήμερα,Σκύρος,http://hdl.handle.net/20.500.11853/195654,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έρθαν τ΄άγρζα να βγάλ΄νε τα ήμερα
100785,Απάν' τσαί ξαπάνου!,Σκύρος,http://hdl.handle.net/20.500.11853/195649,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Απάν' τσαί ξαπάνου!
101267,"Καλ'μέρα, γέρο! Κ'τσά σπέρνου!",Σκύρος,http://hdl.handle.net/20.500.11853/247546,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Καλ'μέρα, γέρο! Κ'τσά σπέρνου!"
101811,Πώς πάν οι στραβοί στον Άδη; Ο ένας με τον άλλε,Σκύρος,http://hdl.handle.net/20.500.11853/195031,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Πώς πάν οι στραβοί στον Άδη; Ο ένας με τον άλλε
101908,Στο γάμο σ' βαφτίσια,Σκύρος,http://hdl.handle.net/20.500.11853/195314,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Στο γάμο σ' βαφτίσια
101410,Μέ τό αζ΄ μίωτο,Σκύρος,http://hdl.handle.net/20.500.11853/195039,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Μέ τό αζ΄ μίωτο
101530,Ο δαίμονας έχ' πολλά ποδάρζα!,Σκύρος,http://hdl.handle.net/20.500.11853/195548,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο δαίμονας έχ' πολλά ποδάρζα!
101580,"Ό,τι κάν' η κορεμένη στο πασσάλειμμα τα δίνει",Σκύρος,http://hdl.handle.net/20.500.11853/247606,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ό,τι κάν' η κορεμένη στο πασσάλειμμα τα δίνει"
101343,"Λούζεις με, χτενίζεις με, ξέρω ποιά εν' η μάννα μου!",Σκύρος,http://hdl.handle.net/20.500.11853/214410,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Λούζεις με, χτενίζεις με, ξέρω ποιά εν' η μάννα μου!"
102132,Του φταίν ως τσαί τα ρούχα του!,Σκύρος,http://hdl.handle.net/20.500.11853/237835,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Του φταίν ως τσαί τα ρούχα του!
101238,"Κάλλιο να σ' βγει το μάτι, πέρζι τ' όνομα",Σκύρος,http://hdl.handle.net/20.500.11853/214426,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Κάλλιο να σ' βγει το μάτι, πέρζι τ' όνομα"
102145,Τούτο πάρτ' σου τσαί τσείνο μερδ'κό σου,Σκύρος,http://hdl.handle.net/20.500.11853/237610,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τούτο πάρτ' σου τσαί τσείνο μερδ'κό σου
100880,Γάλα μυρίζει ο στόμας του,Σκύρος,http://hdl.handle.net/20.500.11853/195401,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Γάλα μυρίζει ο στόμας του
100772,Αξίζ' ένα βασίλειο,Σκύρος,http://hdl.handle.net/20.500.11853/195304,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Αξίζ' ένα βασίλειο
101192,Θα σε κάνου να σε κόψει γιαίμα,Σκύρος,http://hdl.handle.net/20.500.11853/195046,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Θα σε κάνου να σε κόψει γιαίμα
100665,"Άη-Νικόλα, βοήθα με!",Σκύρος,http://hdl.handle.net/20.500.11853/195004,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Άη-Νικόλα, βοήθα με!"
101875,"Σένα τα λέου πεθερά, για να τ' ακούει η νύφη",Σκύρος,http://hdl.handle.net/20.500.11853/237494,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Σένα τα λέου πεθερά, για να τ' ακούει η νύφη"
100671,Άθρωπος για πνίξ' μο,Σκύρος,http://hdl.handle.net/20.500.11853/195172,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άθρωπος για πνίξ' μο
101651,Όπους με 'λέπ' ς τσαί σε λέπου,Σκύρος,http://hdl.handle.net/20.500.11853/195335,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Όπους με 'λέπ' ς τσαί σε λέπου
100873,Βούρλα μ' δόνεις; Ψάθες σ' πλέκου,Σκύρος,http://hdl.handle.net/20.500.11853/195344,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Βούρλα μ' δόνεις; Ψάθες σ' πλέκου
102207,Χίλιοι στ' άσπρο!,Σκύρος,http://hdl.handle.net/20.500.11853/195257,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Χίλιοι στ' άσπρο!
101144,"Ευτσή γονιού αγόραζε, τσαί στο β΄νό περπάτειε",Σκύρος,http://hdl.handle.net/20.500.11853/195657,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ευτσή γονιού αγόραζε, τσαί στο β΄νό περπάτειε"
101896,Στ' ν άκρα τ' κόσμου,Σκύρος,http://hdl.handle.net/20.500.11853/195072,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Στ' ν άκρα τ' κόσμου
100817,Αρχίν'τσε απ' το άλφα,Σκύρος,http://hdl.handle.net/20.500.11853/195124,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Αρχίν'τσε απ' το άλφα
100708,Άρπαξε τ' γάτ' απ' τα νύχια,Σκύρος,http://hdl.handle.net/20.500.11853/195241,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άρπαξε τ' γάτ' απ' τα νύχια
101604,"Όγοιος έβαλε το λάδι, να βάλ' τσαι το κλήμα!",Σκύρος,http://hdl.handle.net/20.500.11853/237485,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όγοιος έβαλε το λάδι, να βάλ' και το κλήμα!"
100862,Βγάλ' το σβέρκο σου!,Σκύρος,http://hdl.handle.net/20.500.11853/247746,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Βγάλ' το σβέρκο σου!
101247,Κάνε το καλό τσαι ρζίξ' το στο γιαλό,Σκύρος,http://hdl.handle.net/20.500.11853/237338,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Κάνε το καλό και ρζίξ' το στο γιαλό
101027,"Έλειπε τσ' ας λείπει, ως λείπ' τ' καλογέρου",Σκύρος,http://hdl.handle.net/20.500.11853/237500,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Έλειπε τσ' ας λείπει, ως λείπ' τ' καλογέρου"
101110,Έχει του γρουνιού το νο!,Σκύρος,http://hdl.handle.net/20.500.11853/237704,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έχει του γρουνιού το νο!
101567,Ο πνιγμένος απ' τα μαλλιά τ' πιάνεται,Σκύρος,http://hdl.handle.net/20.500.11853/214459,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο πνιγμένος απ' τα μαλλιά τ' πιάνεται
101093,Έτονε δα τσ' η κ' τσή Μαρζά,Σκύρος,http://hdl.handle.net/20.500.11853/237581,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έτονε δα τσ' η κ' τσή Μαρζά
102142,"Τούτες πάει, δ'λίνιατσε!",Σκύρος,http://hdl.handle.net/20.500.11853/195556,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Τούτες πάει, δ'λίνιατσε!"
101057,Ένας κούκος δέ φέρνει τ' ν άνοιξι,Σκύρος,http://hdl.handle.net/20.500.11853/195633,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ένας κούκος δέ φέρνει τ' ν άνοιξι
101618,"Όγοιος περπατά, μυρίζει τσ΄όγοιος κάθεται, βρωμά",Σκύρος,http://hdl.handle.net/20.500.11853/237284,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όγοιος περπατά, μυρίζει τσ΄όγοιος κάθεται, βρωμά"
101015,Έδα τσ' έπαθα,Σκύρος,http://hdl.handle.net/20.500.11853/237789,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έδα τσ' έπαθα
101910,Στο τσεφάλ' μου τσ' ακόμα παραπάνω!,Σκύρος,http://hdl.handle.net/20.500.11853/214334,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Στο τσεφάλ' μου τσ' ακόμα παραπάνω!
101085,Έρθε δα πα στ΄ν ακμή πούθελα φύ΄ου,Σκύρος,http://hdl.handle.net/20.500.11853/195063,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έρθε δα πα στ΄ν ακμή πούθελα φύ΄ο
101120,Εθελές τα τσ' επαθές τα!,Σκύρος,http://hdl.handle.net/20.500.11853/237282,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Εθελές τα τσ' επαθές τα!
100932,Δάρ' τσ' από πίστα!,Σκύρος,http://hdl.handle.net/20.500.11853/214469,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Δάρ' τσ' από πίστα!
100865,Βγήτσε ασπροπρόσωπος!,Σκύρος,http://hdl.handle.net/20.500.11853/195258,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Βγήτσε ασπροπρόσωπος!
102098,Το φίδι 'λέπ' ς τσαί το σερμό τ' γερεύεις;,Σκύρος,http://hdl.handle.net/20.500.11853/195329,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Το φίδι 'λέπ' ς τσαί το σερμό τ' γερεύεις;
101544,Ο καλός καραβοτσύρης στ'ν ανεμοζάλη φαίνεται,Σκύρος,http://hdl.handle.net/20.500.11853/195160,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο καλός καραβοτσύρης στ'ν ανεμοζάλη φαίνεται
101701,"Ούτ' αλάτ' βάνου, ούτε π΄περζι",Σκύρος,http://hdl.handle.net/20.500.11853/195084,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ούτ' αλάτ' βάνου, ούτε π΄περζι"
101920,Στσεύρωσαν τα κοκκαλάτσα μου,Σκύρος,http://hdl.handle.net/20.500.11853/214360,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Στσεύρωσαν τα κοκκαλάτσα μου
101269,Καλό κ'μάσι έναι!,Σκύρος,http://hdl.handle.net/20.500.11853/237437,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Καλό κ'μάσι έναι!
102223,"Ως τ' Άη-Γιαννιού, τρζυγώνα, εν η φούρζα του χειμώνα",Σκύρος,http://hdl.handle.net/20.500.11853/195000,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ως τ' Άη-Γιαννιού, τρζυγώνα, εν η φούρζα του χειμώνα"
100651,"Ά'οστε τροπηοφόρε, - νάσουν δυό βολές το χρόνε !",Σκύρος,http://hdl.handle.net/20.500.11853/195276,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ά'οστε τροπηοφόρε, - νάσουν δυό βολές το χρόνε !"
100737,Αλαφροζ'γιάζει,Σκύρος,http://hdl.handle.net/20.500.11853/195085,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Αλαφροζ'γιάζει
101958,Τ' τρωγόταν ο κώλος του,Σκύρος,http://hdl.handle.net/20.500.11853/237478,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τ' τρωγόταν ο κώλος του
102121,Του μωρού η τσ'λιά δισάτσι τσαι λωλός που τη γιμόζει,Σκύρος,http://hdl.handle.net/20.500.11853/214357,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Του μωρού η τσ'λιά δισάτσι και λωλός που τη γιμόζει
